epoch, batch, loss, loss_bader, loss_e, bader_mae, bader_rmse, e_mae, e_rmse
    6,    70,           4.1388,           4.1381,       0.00074509,           4.1381,           5.1174,           61.986,           84.515
    6,    71,           2.6592,            2.652,         0.007158,            2.652,            3.399,           206.81,           380.54
    6,    72,            2.228,           2.2263,        0.0017055,           2.2263,           3.1406,           155.16,           245.34
    6,    73,           3.3864,           3.3824,        0.0040067,           3.3824,           4.3677,           111.83,            192.5
    6,    74,           3.1004,           3.0916,        0.0088016,           3.0916,            4.168,           74.333,           120.71
    6,    75,           2.7175,            2.706,         0.011445,            2.706,             3.55,           282.11,           400.77
    6,    76,           4.6251,           4.6186,        0.0064787,           4.6186,           5.6813,           43.452,           50.704
    6,    77,           2.6944,            2.684,         0.010344,            2.684,           3.9065,           188.24,           359.59
    6,    78,           6.3028,           6.3024,        0.0003783,           6.3024,           7.6776,           39.681,           65.656
    6,    79,           7.2646,           7.2419,         0.022659,           7.2419,           8.3206,           153.86,           268.39
    6,    80,           3.5583,           3.5543,        0.0039648,           3.5543,           4.9377,           89.177,           108.52
    6,    81,           2.5106,           2.5086,        0.0019785,           2.5086,           3.6843,           185.85,           239.73
    6,    82,           6.6716,           6.6664,        0.0052256,           6.6664,           7.5573,           68.038,           84.688
    6,    83,           2.4892,           2.4824,        0.0067698,           2.4824,           3.6462,           119.37,           155.18
    6,    84,           4.5365,           4.5354,        0.0011559,           4.5354,           5.4897,           54.431,           86.555
    6,    85,           2.5715,           2.5357,         0.035861,           2.5357,           2.9021,           130.21,           163.92
    6,    86,           2.4486,           2.4386,        0.0099613,           2.4386,           3.1537,           130.01,           229.75
    6,    87,           5.4376,           5.4333,        0.0042855,           5.4333,           6.7053,           176.37,           325.85
    6,    88,           5.4602,           5.4431,         0.017137,           5.4431,           6.3848,           428.69,           559.63
    6,    89,           3.7262,           3.7106,         0.015628,           3.7106,           4.6819,           360.26,           654.75
    6,    90,            3.618,           3.6169,         0.001119,           3.6169,           4.7559,           84.681,           136.78
    6,    91,           2.0587,           2.0399,         0.018811,           2.0399,            3.333,           223.76,           324.17
    6,    92,           3.8657,           3.8428,         0.022861,           3.8428,            5.058,           264.52,           399.58
    6,    93,           5.9066,           5.9057,       0.00085638,           5.9057,           6.1732,            38.08,           46.991
